kodOrganizacie,nazovOrganizacie,kodNadurovne,kategoria,2015,2016,2017,2018,2019,2020,2021
516082,Kamenné Kosihy,800610,DLH,14351.32,13774.69,13177.98,12561.65,11940.62,17010.87,16353.33
516091,Kiarov,800610,DLH,,1.5,0.0,26888.0,25533.0,24179.0,22819.0
516104,Kleňany,800610,DLH,,,0.0,0.0,0.0,142092.0,4884.0
516112,Koláre,800610,DLH,0.0,0.0,0.0,0.0,125533.28,0.0,0.0
516121,Kosihovce,800610,DLH,,,0.0,0.0,0.0,10474.0,10474.0
516139,Kosihy nad Ipľom,800610,DLH,59247.98,56193.98,50013.98,42633.98,,29986.15,28243.92
516147,Kováčovce,800610,DLH,12231.22,,0.0,0.0,0.0,95112.0,99384.0
516155,Lesenice,800610,DLH,76545.98,75492.74,87228.82,85062.1,81095.38,105558.66,99671.94
516163,Ľuboriečka,800610,DLH,,,0.0,0.0,0.0,0.0,0.0
516171,Malá Čalomija,800610,DLH,3384.61,2982.61,2580.61,2178.61,1776.61,3934.61,3532.61
516198,Malé Zlievce,800610,DLH,,,0.0,0.0,0.0,3556.0,3556.0
516210,Modrý Kameň,800610,DLH,62133.48,388975.42,330443.31,300770.94,272054.94,285339.49,256622.94
516228,Muľa,800610,DLH,98152.96,95042.24,92090.37,88572.22,147675.63,146052.23,140856.7
516236,Nenince,800610,DLH,210275.59,178303.03,185861.0,167837.0,149813.0,154953.0,136929.0
516244,Nová Ves,800610,DLH,,,0.0,13902.0,50734.77,67263.27,63975.27
516252,Obeckov,800610,DLH,,,0.0,0.0,0.0,0.0,50000.0
516261,Olováry,800610,DLH,7889.07,7313.07,6737.07,29075.0,37575.0,36075.0,63211.0
516279,Opatovská Nová Ves,800610,DLH,141163.8,141163.8,128416.76,122043.24,198020.92,174757.0,146563.28
516287,Opava,800610,DLH,,,0.0,4088.08,3170.24,3906.84,3072.44
516295,Pôtor,800610,DLH,,,0.0,0.0,0.0,0.0,0.0
516309,Pravica,800610,DLH,,,0.0,0.0,0.0,1474.0,1474.0
516317,Príbelce,800610,DLH,225355.14,48667.96,38971.96,100479.96,81277.96,75700.96,102096.96
516333,Sečianky,800610,DLH,,,0.0,463016.29,954.52,25639.92,26779.24
516341,Seľany,800610,DLH,10111.88,38378.37,8449.45,7399.45,6799.45,8528.45,18617.89
516368,Senné,800610,DLH,,,0.0,22332.64,0.0,2476.0,17226.0
516376,Sklabiná,800610,DLH,121357.59,154716.96,255605.61,228966.45,202326.45,175686.45,149046.45
516384,Slovenské Ďarmoty,800610,DLH,60906.92,50927.72,40948.52,53228.86,26021.29,20981.29,15941.29
516392,Slovenské Kľačany,800610,DLH,,,0.0,0.0,0.0,2113.0,2113.0
516406,Stredné Plachtince,800610,DLH,62359.84,57607.84,52855.84,48103.84,43351.84,49433.84,44681.84
516414,Sucháň,800610,DLH,,,0.0,45000.0,39000.0,33000.0,27000.0
516422,Suché Brezovo,800610,DLH,,,0.0,0.0,0.0,1224.0,1224.0
516431,Širákov,800610,DLH,,,0.0,0.0,0.0,4930.0,4930.0
516449,Šuľa,800610,DLH,,,0.0,0.0,0.0,0.0,
516457,Trebušovce,800610,DLH,,,0.0,0.0,0.0,6259.97,0.0
516465,Veľká Čalomija,800610,DLH,,0.0,0.0,0.0,0.0,19570.0,50110.66
516473,Veľká Ves nad Ipľom,800610,DLH,,,0.0,0.0,0.0,206284.0,46288.0
516490,Veľké Zlievce,800610,DLH,116922.61,83013.21,73497.21,63981.21,54465.21,88977.03,79336.03
516503,Veľký Lom,800610,DLH,,,0.0,0.0,0.0,2249.0,2249.0
516511,Vieska,800610,DLH,2313.17,1320.77,328.37,3750.5,0.0,2595.0,2595.0
516520,Vinica,800610,DLH,,54464.65,19460.65,0.0,134653.5,31680.0,31680.0
516538,Vrbovka,800610,DLH,42455.2,27822.7,62396.06,47750.56,18571.36,20054.56,9985.2
516546,Záhorce,800610,DLH,13750.0,,0.0,10000.0,33977.62,82558.34,49001.73
516554,Závada,800610,DLH,58408.35,73535.35,68531.35,160165.77,55969.04,75645.56,74492.63
516562,Zombor,800610,DLH,8419.0,5299.0,17879.0,13500.0,10500.0,7500.0,4500.0
516571,Želovce,800610,DLH,314275.01,314275.01,299275.01,289275.01,317697.01,311385.01,300073.01
558192,Malý Krtíš,800610,DLH,,,0.0,0.0,0.0,6432.0,6432.0
558206,Malé Straciny,800610,DLH,,,0.0,0.0,0.0,0.0,0.0
558214,Veľké Straciny,800610,DLH,,,0.0,0.0,0.0,0.0,0.0
518158,Zvolen,800611,DLH,3874928.2,3187626.64,2500325.08,1813023.52,1169538.29,1499768.33,1221645.0
518166,Babiná,800611,DLH,,,0.0,0.0,0.0,10511.0,10511.0
518174,Bacúrov,800611,DLH,,6.72,6.89,0.0,13437.5,9687.5,5937.5
518191,Breziny,800611,DLH,,870.63,0.0,27251.03,24000.0,28439.39,26813.5
518204,Budča,800611,DLH,,,0.0,0.0,37950.0,70630.0,52480.0
518221,Bzovská Lehôtka,800611,DLH,,,0.0,0.0,0.0,1787.0,21787.0
518298,Dobrá Niva,800611,DLH,,,0.0,0.0,0.0,39418.0,89425.21
518361,Dubové,800611,DLH,,,0.0,0.0,0.0,0.0,0.0
518476,Hronská Breznica,800611,DLH,,,0.0,0.0,0.0,0.0,0.0
518506,Kováčová,800611,DLH,,5289.68,5223.3,0.0,0.0,28393.0,28393.0
518654,Michalková,800611,DLH,,,0.0,0.0,0.0,466.0,466.0
518662,Očová,800611,DLH,271750.0,244750.0,217750.2,190750.0,163750.0,197271.0,170272.2
518671,Ostrá Lúka,800611,DLH,32700.0,27485.65,23468.87,20944.67,1562.5,6902.62,101912.69
518689,Pliešovce,800611,DLH,,,0.0,0.0,0.0,0.0,0.0
518697,Podzámčok,800611,DLH,,32081.0,20405.0,8729.0,0.0,46322.74,38186.59
518727,Sása,800611,DLH,14020.0,220.0,55000.02,43000.02,119843.23,47111.0,35111.0
518760,Sielnica,800611,DLH,,,290000.0,256646.27,223285.45,189924.64,156563.83
518808,Sliač,800611,DLH,291220.09,236080.43,464974.42,383487.46,313652.94,360803.67,290954.39
518875,Tŕnie,800611,DLH,,,173.14,0.0,0.0,45076.6,11576.6
518891,Turová,800611,DLH,,,0.0,0.0,0.0,8711.0,8711.0
518972,Zvolenská Slatina,800611,DLH,,,0.0,0.0,0.0,0.0,59641.0
518981,Železná Breznica,800611,DLH,,,0.0,0.0,0.0,0.0,0.0
558087,Lukavica,800611,DLH,,,0.0,0.0,0.0,0.0,0.0
558133,Lieskovec,800611,DLH,,28.91,50030.38,337496.0,312488.0,315480.0,290472.0
581585,Veľká Lúka,800611,DLH,,,0.0,0.0,0.0,0.0,0.0
516759,Hodruša-Hámre,800612,DLH,12300.0,0.0,5100.0,0.0,0.0,151885.44,178893.48
516805,Horné Hámre,800612,DLH,,,0.0,0.0,0.0,11835.0,11835.0
516813,Hrabičov,800612,DLH,42734.62,38271.15,33726.29,29125.78,24589.51,31053.22,26516.95
516830,Hronský Beňadik,800612,DLH,,,0.0,0.0,0.0,7.01,0.0
516902,Kľak,800612,DLH,,,0.0,0.0,0.0,0.0,0.0
517062,Malá Lehota,800612,DLH,,,0.0,263799.94,245199.94,243299.94,224699.94
517097,Nová Baňa,800612,DLH,300097.16,190097.12,112919.26,37639.62,0.0,167000.0,167000.0
517119,Ostrý Grúň,800612,DLH,48617.93,0.0,58398.93,51998.93,75518.46,91746.97,91746.97
517127,Píla,800612,DLH,,,0.0,0.0,0.0,0.0,0.0
517232,Rudno nad Hronom,800612,DLH,,,60431.63,0.0,0.0,10394.0,10394.0
517291,Tekovská Breznica,800612,DLH,,,0.0,0.0,0.0,26015.0,26015.0
517330,Veľká Lehota,800612,DLH,,,0.0,0.0,0.0,0.0,0.0
517348,Veľké Pole,800612,DLH,663.88,,0.0,0.0,0.0,0.0,0.0
517356,Voznica,800612,DLH,22662.05,13836.73,4154.83,0.0,0.0,0.0,0.0
517381,Žarnovica,800612,DLH,360370.37,480789.94,523810.37,588576.01,608404.69,628861.69,518197.69
517399,Župkov,800612,DLH,190071.03,0.0,0.0,0.0,0.0,20270.0,20270.0
580546,Orovnica,800612,DLH,34777.95,150545.46,135751.0,122959.97,94867.97,73842.97,57692.0
581607,Brehy,800612,DLH,,,41499.07,167480.0,148700.0,421225.97,436667.97
516589,Žiar nad Hronom,800613,DLH,2774949.92,2551731.25,2332242.16,4886053.28,4445420.0,4004786.72,3564156.63
516660,Bartošova Lehôtka,800613,DLH,,,0.0,0.0,0.0,0.0,4.5
516708,Bzenica,800613,DLH,,,0.0,0.0,0.0,0.0,0.0
516724,Dolná Trnávka,800613,DLH,,,0.0,0.0,0.0,14005.65,4250.0
516732,Dolná Ves,800613,DLH,,,0.0,0.0,0.0,0.0,0.0
516741,Dolná Ždaňa,800613,DLH,18848.61,12848.61,5000.0,0.0,0.0,0.0,0.0
516767,Hliník nad Hronom,800613,DLH,-24.75,,0.0,22930.43,37654.82,68855.0,68855.0
516791,Horná Ždaňa,800613,DLH,,,0.0,0.0,0.0,0.0,0.0
516821,Hronská Dúbrava,800613,DLH,,,0.0,0.0,0.0,8500.0,8500.0
516848,Ihráč,800613,DLH,,,0.0,0.0,0.0,0.0,0.0
516872,Janova Lehota,800613,DLH,8988.76,1199036.86,39674.65,141446.2,89446.2,75126.2,20000.0
516881,Jastrabá,800613,DLH,,,0.0,54132.0,48528.0,94221.63,83935.0
516937,Kopernica,800613,DLH,,,0.0,0.0,0.0,0.0,0.0
516945,Kosorín,800613,DLH,94199.57,89101.57,85601.57,82001.57,72201.57,69801.57,64299.57
516961,Krahule,800613,DLH,30000.0,,0.0,0.0,0.0,4290.0,4290.0
516970,Kremnica,800613,DLH,580656.97,498084.25,415451.53,332938.81,250366.09,311471.37,247048.92
516988,Kremnické Bane,800613,DLH,,,0.0,0.0,0.0,0.0,66665.0
516996,Kunešov,800613,DLH,,,0.0,0.0,0.0,3806.0,3806.0
517011,Lehôtka pod Brehmi,800613,DLH,5453.21,3453.21,25533.21,22400.0,20720.0,19040.0,17360.0
517020,Lovča,800613,DLH,,31800.0,30351.71,27892.0,20188.0,35740.0,17128.0
517038,Lovčica-Trubín,800613,DLH,11515.05,4935.03,0.0,0.0,0.0,0.0,0.0
517046,Lúčky,800613,DLH,,,0.0,0.0,0.0,0.0,0.0
517089,Nevoľné,800613,DLH,6264.46,544130.04,1464.46,0.0,0.0,7768.0,7768.0
517135,Pitelová,800613,DLH,,,0.0,0.0,0.0,0.0,0.0
517186,Prestavlky,800613,DLH,77796.0,67548.0,57300.0,148260.0,106969.21,92033.21,64981.21
517194,Prochot,800613,DLH,39750.0,20750.0,1750.0,42840.0,0.0,0.0,0.0
517216,Repište,800613,DLH,,,0.0,4.2,27000.0,27000.0,21000.0
517241,Sklené Teplice,800613,DLH,97018.25,92654.59,72166.3,41390.59,31313.59,24650.81,17273.34
517259,Slaská,800613,DLH,971208.55,47165.3,31041.97,16410.13,29387.63,23767.63,50395.99
517267,Stará Kremnička,800613,DLH,,,1.0,0.0,0.0,2.6,0.0
517313,Trnavá Hora,800613,DLH,291183.2,27620.0,40372.28,14624.28,89930.66,124854.38,154603.51
517364,Vyhne,800613,DLH,855368.71,786896.71,718424.71,649952.71,581480.71,537043.71,473905.71
581747,Horná Ves,800613,DLH,,,0.0,0.0,0.0,8790.0,8790.0
599328,Ladomerská Vieska,800613,DLH,115200.0,69000.0,22800.0,149164.33,0.0,0.0,0.0
599336,Lutila,800613,DLH,141144.8,63414.23,122739.54,70014.45,158735.0,130749.0,96049.0
518964,Vaniškovce,800701,DLH,,,0.0,0.0,26407.7,29808.7,24432.7
519006,Bardejov,800701,DLH,5521450.1,5529837.12,6073969.77,6947110.97,8177075.93,8926650.87,10986123.3
519014,Abrahámovce,800701,DLH,,,0.0,0.0,90.0,32078.32,45898.0
519022,Andrejová,800701,DLH,10040.29,5868.69,0.0,7952.31,2952.31,0.0,0.0
519049,Bartošovce,800701,DLH,39407.47,18651.47,26951.47,46079.13,36231.66,105534.51,67476.98
519057,Becherov,800701,DLH,,0.0,0.0,0.0,0.0,0.0,0.0
519065,Beloveža,800701,DLH,87788.64,96177.19,84178.25,72177.19,74077.19,124853.19,160768.19
519073,Bogliarka,800701,DLH,8680.0,7240.0,5800.0,4360.0,2920.0,1480.0,40.0
519081,Brezov,800701,DLH,8386.7,0.01,0.0,0.0,0.0,0.0,0.0
519090,Brezovka,800701,DLH,5692.83,4772.11,4682.11,4682.11,13667.11,9500.0,9500.0
519103,Buclovany,800701,DLH,17300.99,16500.0,16500.0,16500.0,16500.0,16500.0,6500.0
519111,Cigeľka,800701,DLH,11694.22,7710.94,3727.66,0.0,0.0,8433.0,8433.0
519138,Dubinné,800701,DLH,35745.0,29505.0,23265.0,10525.0,5480.4,7970.4,13790.0
519154,Frička,800701,DLH,,,10709.6,9593.6,8477.6,7361.6,55411.6
519162,Fričkovce,800701,DLH,40878.19,35166.0,179454.0,163036.0,146620.0,144289.0,214873.0
519171,Gaboltov,800701,DLH,97926.35,89199.35,83199.35,77199.35,132199.35,141199.35,135199.35
519189,Gerlachov,800701,DLH,,,0.0,55308.0,35196.0,33632.0,88548.0
519201,Hankovce,800701,DLH,,,0.0,0.0,0.0,0.0,0.0
519219,Harhaj,800701,DLH,58172.55,58197.58,58260.0,55552.92,51592.92,53929.92,49969.92
519227,Hažlín,800701,DLH,83264.8,42656.39,74543.07,63195.07,107347.07,269991.65,263169.13
519235,Hertník,800701,DLH,130359.74,130351.44,118351.44,106351.44,94351.44,105073.44,93073.44
519243,Hervartov,800701,DLH,106328.19,100228.62,94132.62,88036.62,81940.62,162778.74,144293.36
519251,Hrabovec,800701,DLH,90048.96,64553.93,60570.65,69764.51,69226.8,77899.13,73915.85
519260,Hrabské,800701,DLH,83292.37,92621.42,87633.29,80575.69,77021.45,49198.07,72845.87
519278,Hutka,800701,DLH,,,0.0,0.0,6550.0,7885.0,7385.0
519286,Chmeľová,800701,DLH,18207.77,12940.14,7940.14,0.0,0.0,0.0,0.0
519294,Janovce,800701,DLH,,,0.0,0.0,0.0,10093.0,10093.0
519308,Jedlinka,800701,DLH,,,0.0,0.0,0.0,1155.0,1155.0
519324,Kľušov,800701,DLH,80689.59,67007.21,70600.39,76506.61,68009.31,67177.51,186739.71
519341,Kobyly,800701,DLH,98435.69,75435.69,67874.88,79874.88,61874.88,85106.85,67106.85
519359,Kochanovce,800701,DLH,32720.0,40101.7,38602.7,31400.0,33116.01,44489.9,43489.9
519367,Komárov,800701,DLH,,,10001.5,8218.44,18414.92,31069.36,31337.97
519375,Koprivnica,800701,DLH,19387.6,13027.6,8380.6,4336.6,292.6,13323.0,13323.0
519383,Kožany,800701,DLH,3900.01,8992.0,7984.0,6976.0,5968.0,4960.0,3952.0
519405,Krivé,800701,DLH,15725.91,13265.91,11125.0,9625.0,8125.0,6625.0,5125.0
519413,Kríže,800701,DLH,,,0.0,0.0,0.0,0.0,0.0
519421,Kružlov,800701,DLH,35187.84,27987.84,20787.84,13587.84,6387.84,0.0,0.0
519430,Kučín,800701,DLH,6901.14,35896.91,31816.91,27736.91,23656.91,19576.91,15496.91
519456,Kurima,800701,DLH,87843.22,78243.22,68643.22,59043.22,49443.22,154704.89,165526.97
519464,Kurov,800701,DLH,,704369.44,491671.95,0.0,0.0,11810.0,11810.0
519472,Lascov,800701,DLH,27634.82,22836.66,18034.82,13234.82,8440.91,3634.82,0.0
519481,Lenartov,800701,DLH,,,0.0,0.0,10920.27,110135.63,254380.35
519499,Lipová,800701,DLH,5895.0,5115.0,4335.0,3555.0,2775.0,1995.0,1215.0
519502,Livov,800701,DLH,,,0.0,0.0,0.0,0.0,0.0
519511,Livovská Huta,800701,DLH,,,0.0,0.0,0.0,0.0,0.0
519529,Lopúchov,800701,DLH,,,0.0,0.0,0.0,0.0,7600.0
519545,Lukavica,800701,DLH,34804.73,23540.13,19532.31,16252.35,41603.34,41063.38,35970.95
519553,Lukov,800701,DLH,,,0.0,7.96,0.0,13297.0,13297.0
519570,Malcov,800701,DLH,,,0.0,0.0,0.0,0.0,0.0
519588,Marhaň,800701,DLH,89165.4,33393.4,21621.4,9849.4,0.01,35495.11,70730.0
519600,Mikulášová,800701,DLH,,,0.0,0.0,0.0,0.0,0.0
519618,Mokroluh,800701,DLH,0.0,,0.0,0.0,0.0,13948.0,13948.0
519626,Nemcovce,800701,DLH,6753.76,9763.0,9903.1,11184.04,7803.1,7803.1,47469.1
519634,Nižná Polianka,800701,DLH,40435.81,134435.81,38665.81,34665.81,42102.32,100762.32,115363.16
519642,Nižná Voľa,800701,DLH,,,0.0,0.0,7892.92,78455.54,79786.66
519669,Nižný Tvarožec,800701,DLH,38590.24,33070.24,27556.14,22030.24,16510.24,10990.24,5470.24
519677,Oľšavce,800701,DLH,,,0.0,0.0,0.0,23651.81,24843.11
519685,Ondavka,800701,DLH,,,,,,0.0,0.0
519693,Ortuťová,800701,DLH,2963.28,1777.68,11091.08,17445.03,21141.03,21346.03,30342.03
519707,Osikov,800701,DLH,44828.0,34484.0,24140.0,13796.0,3452.0,18377.0,108857.0
519715,Petrová,800701,DLH,1525.12,,0.0,0.0,10632.07,11934.07,4266.07
519723,Poliakovce,800701,DLH,47165.32,39198.76,31232.2,23265.64,15299.08,7332.52,0.0
519731,Porúbka,800701,DLH,17750.73,0.0,950.73,0.0,0.0,0.0,0.0
519740,Regetovka,800701,DLH,,,0.0,0.0,0.0,0.0,0.0
519758,Rešov,800701,DLH,9942.24,7782.87,6582.87,5382.87,4182.87,45508.08,41308.08
519766,Richvald,800701,DLH,163680.58,136284.58,108888.58,81492.58,56554.5,45956.0,212505.16
519774,Rokytov,800701,DLH,,,0.0,0.0,0.07,22759.62,14479.62
519782,Smilno,800701,DLH,0.0,,0.0,0.0,0.0,13765.0,13765.0
519791,Snakov,800701,DLH,43000.0,55756.0,39824.0,24692.0,14560.0,23969.0,20837.0
519804,Stebnícka Huta,800701,DLH,19798.58,14794.58,9790.58,4786.58,394.0,3041.0,11541.0
519812,Stebník,800701,DLH,,,0.0,24583.0,19579.0,14575.0,9571.0
519821,Stuľany,800701,DLH,46876.66,37552.66,28228.66,18908.11,64057.0,103472.92,89188.92
519839,Sveržov,800701,DLH,87359.94,76124.58,64904.58,53692.26,44064.91,46844.58,50624.58
519847,Šarišské Čierne,800701,DLH,25104.56,132524.62,16269.62,0.0,0.0,6632.0,6632.0
519855,Šašová,800701,DLH,0.0,,0.0,0.0,5602.0,14913.42,4549.0
519863,Šiba,800701,DLH,32726.07,25166.07,17606.07,11580.0,20420.0,21555.6,18655.6
519871,Tarnov,800701,DLH,32943.1,28143.1,23343.1,18546.1,13743.1,77420.72,83159.62
519880,Tročany,800701,DLH,,,0.0,0.0,28802.59,34897.0,31897.0
519901,Varadka,800701,DLH,9871.8,13060.0,14260.0,9460.0,7660.0,29998.74,61001.37
519910,Vyšná Polianka,800701,DLH,50596.48,3291.86,0.0,0.0,0.0,1465.0,1465.0
519928,Vyšná Voľa,800701,DLH,,,0.0,0.0,0.0,0.0,0.0
519936,Raslavice,800701,DLH,708798.09,331812.76,266966.98,202730.98,146808.98,172189.98,368639.08
519944,Vyšný Kručov,800701,DLH,2986.14,1386.14,86.14,86.14,4963.17,6231.27,6865.81
519952,Vyšný Tvarožec,800701,DLH,5516.84,3716.84,1916.84,116.84,0.0,14000.0,14000.0
519961,Zborov,800701,DLH,,,0.0,0.0,0.0,77270.0,77270.0
519979,Zlaté,800701,DLH,,,0.0,0.0,0.0,0.0,0.0
520004,Humenné,800702,DLH,3165869.38,2542375.62,2399144.0,3360901.33,3754894.0,4026864.0,4138068.0
520012,Adidovce,800702,DLH,,,0.0,0.0,0.0,0.0,0.0
520021,Baškovce,800702,DLH,49500.0,28500.0,26000.0,33274.52,44422.52,42478.52,46478.52
520055,Brekov,800702,DLH,175682.0,175682.0,115682.0,85682.0,23731.15,0.0,0.0
520063,Brestov,800702,DLH,31020.52,25020.52,25020.52,19020.52,13020.52,7020.52,42062.38
520110,Černina,800702,DLH,14000.0,10000.0,7000.0,6000.0,5000.0,3000.0,1000.0
520152,Dedačov,800702,DLH,17340.0,9990.0,8854.18,4999.63,2999.63,1599.63,27799.63
520195,Hankovce,800702,DLH,73000.0,37000.0,32000.0,76629.38,64965.38,52965.38,40965.38
520225,Hrabovec nad Laborcom,800702,DLH,118016.86,62820.02,61056.02,87600.68,72408.02,77364.02,69080.02
520233,Hrubov,800702,DLH,,,0.0,0.0,0.0,0.0,0.0
520241,Hudcovce,800702,DLH,43912.0,39448.0,34984.0,30520.0,26056.0,29292.0,49926.0
520250,Rokytov pri Humennom,800702,DLH,26469.03,14314.03,0.0,0.0,0.0,0.0,73125.0
520268,Chlmec,800702,DLH,,,0.0,0.0,0.0,0.0,0.0
520276,Jabloň,800702,DLH,17243.1,12857.85,8273.15,3833.15,12529.21,17676.06,12176.06
520292,Jankovce,800702,DLH,,,0.0,0.0,0.0,4468.0,4468.0
520331,Kamenica nad Cirochou,800702,DLH,146505.93,136505.93,126505.93,97863.13,69041.65,80092.9,51450.1
520349,Kamienka,800702,DLH,10792.49,8392.49,5992.49,3592.49,1192.49,49189.0,30001.0
520357,Karná,800702,DLH,,,0.0,0.0,0.0,0.0,0.0
520373,Kochanovce,800702,DLH,85111.0,85111.0,85111.0,85311.0,85311.0,97764.0,97764.0
520403,Koškovce,800702,DLH,14897.57,23788.71,56466.81,63058.89,149762.46,54024.48,34908.48
520446,Lieskovec,800702,DLH,43390.78,38078.78,32766.78,27454.78,22142.78,31830.78,26518.78
520454,Ľubiša,800702,DLH,76679.84,67091.84,57503.84,238513.77,91733.84,76145.84,60557.84
520462,Lukačovce,800702,DLH,50982.7,43486.1,35087.63,27547.63,20662.67,13732.21,
520497,Modra nad Cirochou,800702,DLH,,,0.0,0.0,0.0,0.0,0.0
520501,Myslina,800702,DLH,72000.0,67000.0,57000.0,52000.0,47000.0,42000.0,37000.0
520527,NechválovaPolianka,800702,DLH,,,0.0,0.0,0.0,0.0,0.0
520535,Nižná Jablonka,800702,DLH,,,0.0,0.0,0.0,0.0,0.0
520543,Nižné Ladičkovce,800702,DLH,,,0.0,0.0,0.0,0.0,0.0
520560,Ohradzany,800702,DLH,,,0.0,0.0,-3000.0,14500.0,14500.0
520624,Papín,800702,DLH,11266.78,10686.82,2966.86,50001.11,37508.84,25016.84,12524.84
520667,Porúbka,800702,DLH,,,0.0,0.0,0.0,0.0,0.0
520683,Ptičie,800702,DLH,,,0.0,0.0,0.0,0.0,0.0
520721,Rovné,800702,DLH,9682.45,7510.45,5338.45,14280.0,13272.0,17871.0,16863.0
520772,Slovenská Volová,800702,DLH,20076.34,9076.34,5076.34,124921.24,0.0,0.0,0.0
520781,Slovenské Krivé,800702,DLH,9999.95,5999.95,0.0,0.0,20060.59,19369.59,17519.59
520896,Topoľovka,800702,DLH,116990.0,98870.0,80695.99,62575.99,44455.99,30990.0,22950.0
520900,Turcovce,800702,DLH,61368.29,61368.29,61368.29,54999.99,49999.99,39999.99,19999.99
520926,Udavské,800702,DLH,,,0.0,0.0,0.0,0.0,0.0
520977,Veľopolie,800702,DLH,6100.89,4100.89,3100.89,1100.89,0.0,0.0,28303.79
520985,Víťazovce,800702,DLH,30531.96,17891.85,15203.85,12515.85,107881.17,17201.85,11153.85
521019,Vyšná Jablonka,800702,DLH,,,0.0,0.0,0.0,0.0,0.0
521027,Vyšné Ladičkovce,800702,DLH,21932.25,21932.25,22558.41,25289.14,22208.41,20808.41,18758.41
521035,Vyšný Hrušov,800702,DLH,,,0.0,49990.54,30000.0,30000.0,30000.0
521043,Závadka,800702,DLH,97178.76,91178.76,85178.76,177223.74,78678.76,86556.76,82056.76
521086,Zbudské Dlhé,800702,DLH,46203.53,39183.53,32163.53,75143.53,68123.53,61103.53,54083.53
521116,Zubné,800702,DLH,22419.82,24990.0,24990.0,24990.0,23990.0,47990.0,48003.75
528803,Košarovce,800702,DLH,,,0.0,34.64,7.46,63934.0,51764.71
528897,Nižná Sitnica,800702,DLH,43227.05,37587.05,31947.05,26307.05,20667.05,20227.05,14587.05
528951,Pakostov,800702,DLH,17816.07,41714.37,41662.41,52243.45,50499.66,33620.85,67607.42
529010,Prituľany,800702,DLH,,,0.0,0.0,0.0,0.0,0.0
529061,Rohožník,800702,DLH,,,0.0,34871.2,1945.0,845.0,3.15
529087,Ruská Kajňa,800702,DLH,2595.06,1395.06,195.06,0.0,0.0,0.0,18000.0
529095,Ruská Poruba,800702,DLH,13457.23,10469.23,7837.71,41143.88,15327.71,8200.0,12800.0
529249,Vyšná Sitnica,800702,DLH,30828.34,19828.34,19828.34,19828.34,26566.34,23206.34,44846.34
529273,Závada,800702,DLH,,,0.0,0.0,17000.0,17000.0,17000.0
559547,Jasenov,800702,DLH,139007.49,146902.11,175317.45,200161.76,237521.75,250129.35,276499.92
559598,Hažín nad Cirochou,800702,DLH,54420.18,45960.75,100000.0,126740.0,102520.0,88630.0,74410.0
559636,Sopkovce,800702,DLH,,,0.0,0.0,0.0,4050.0,510.0
559644,Gruzovce,800702,DLH,11584.26,11584.0,11584.0,11584.0,20000.0,20000.0,20000.0
559652,Maškovce,800702,DLH,,,0.0,0.0,0.0,0.0,0.0
582140,Lackovce,800702,DLH,-31663.8,37135.83,27135.83,19135.83,114727.13,12000.0,12000.0
523399,Abrahámovce,800703,DLH,5228.08,2828.08,428.08,0.0,0.0,0.0,30000.0
523411,Bušovce,800703,DLH,,,0.0,0.0,0.0,4097.0,24397.0
523429,Červený Kláštor,800703,DLH,,,1.4,0.0,0.0,25607.0,25607.0
523461,Havka,800703,DLH,,,0.0,0.0,0.0,0.0,0.0
523470,Holumnica,800703,DLH,47520.0,132145.99,114625.99,97105.99,79601.6,82360.99,64840.99
523500,Hradisko,800703,DLH,52.0,0.0,0.0,0.0,5702.6,5300.0,500.0
523526,Huncovce,800703,DLH,,2058.54,2728.0,0.0,338420.0,413144.0,413144.0
523534,Ihľany,800703,DLH,51305.03,29306.19,7263.71,200000.0,117200.0,62127.0,27727.0
523569,Jezersko,800703,DLH,,,0.0,0.0,0.0,0.0,0.0
523577,Jurské,800703,DLH,82890.79,79185.68,99379.6,86407.26,76647.78,67354.23,359247.79
523585,Kežmarok,800703,DLH,78164.58,,49.97,-4.03,3499999.3,4021090.4,5040261.3
523607,Krížová Ves,800703,DLH,,,0.0,0.0,0.0,0.0,0.0
523615,Lechnica,800703,DLH,,,0.0,0.0,0.0,0.0,12000.0
523623,Lendak,800703,DLH,1114904.15,935980.19,757056.23,584714.27,484714.31,535354.35,435354.39
523674,Majere,800703,DLH,,,0.0,0.0,0.0,1565.0,1565.0
523682,Ľubica,800703,DLH,356552.0,188177.62,107974.99,575657.05,396106.74,321457.0,183457.0
523712,Matiašovce,800703,DLH,,,0.0,220000.0,197440.0,192689.0,170129.0
523739,Mlynčeky,800703,DLH,85000.0,42721.18,34187.59,140363.27,99652.48,194047.62,84697.23
523771,Osturňa,800703,DLH,-10650.0,0.0,0.0,24264.02,17219.96,32306.57,40070.97
523780,Podhorany,800703,DLH,639263.07,0.0,0.0,0.0,0.0,60024.0,141945.74
523798,Rakúsy,800703,DLH,,,0.0,0.0,0.0,0.0,0.0
523801,Reľov,800703,DLH,,,0.0,0.0,0.0,0.0,0.0
523810,Slovenská Ves,800703,DLH,242935.42,288560.0,243320.0,198080.0,152840.0,162599.0,138599.0
523828,Spišská Belá,800703,DLH,2194066.97,2036038.97,1968129.92,2014021.2,2561954.97,2666868.24,2213255.17
523836,Spišská Stará Ves,800703,DLH,239804.66,180932.66,152060.66,124515.31,105315.31,151596.31,132396.31
523861,Spišské Hanušovce,800703,DLH,,,0.0,0.0,0.0,22000.0,22000.0
